ItemId,LocationId,BalanceDate,MA30
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-06-28,26.27
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-06-29,25.30
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-06-30,24.33
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-01,23.37
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-02,22.43
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-03,21.50
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-04,20.57
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-05,19.60
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-06,18.63
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-07,17.67
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-08,16.70
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-09,15.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-10,14.90
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-11,14.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-12,13.10
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-13,12.20
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-14,10.93
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-15,9.67
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-16,8.43
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-17,7.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-18,5.83
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-19,4.83
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-20,3.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-21,2.77
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-22,2.77
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-23,2.83
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-24,2.87
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-25,2.90
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-26,2.90
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-27,2.90
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-28,2.90
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-29,2.90
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-30,2.97
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-31,2.97
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-01,2.93
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-02,2.90
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-03,2.87
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-04,2.87
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-05,2.87
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-06,2.90
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-07,2.90
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-08,2.83
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-09,2.77
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-10,2.70
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-11,2.63
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-12,2.57
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-13,2.53
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-14,2.50
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-15,2.43
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-16,2.43
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-17,2.37
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-18,2.30
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-19,2.27
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-20,2.27
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-21,2.27
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-22,2.17
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-23,2.10
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-24,2.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-25,2.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-26,1.97
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-27,1.97
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-28,1.97
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-29,1.90
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-30,2.07
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-31,2.23
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-01,2.40
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-02,2.57
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-03,2.77
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-04,2.87
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-05,2.93
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-06,3.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-07,3.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-08,3.23
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-09,3.33
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-10,3.27
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-11,3.20
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-12,3.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-13,3.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-14,3.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-15,3.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-16,3.20
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-17,3.30
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-18,3.30
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-19,3.23
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-20,3.17
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-21,3.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-22,3.10
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-23,3.07
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-24,3.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-25,3.10
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-26,3.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-27,2.97
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-28,2.90
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-29,2.67
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-30,2.43
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-01,2.23
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-02,2.10
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-03,1.83
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-04,1.67
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-05,1.50
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-06,1.33
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-07,1.17
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-08,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-09,0.90
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-10,0.97
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-11,1.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-12,1.07
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-13,1.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-14,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-15,1.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-16,1.07
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-17,1.07
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-18,1.10
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-19,1.17
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-20,1.23
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-21,1.30
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-22,1.37
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-23,1.50
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-24,1.53
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-25,1.67
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-26,1.73
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-27,1.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-28,1.87
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-29,1.93
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-30,2.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-31,2.07
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-01,2.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-02,2.10
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-03,2.17
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-04,2.23
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-05,2.30
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-06,2.40
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-07,2.50
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-08,2.53
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-09,2.50
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-10,2.47
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-11,2.43
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-12,2.37
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-13,2.30
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-14,2.17
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-15,2.10
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-16,2.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-17,2.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-18,2.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-19,2.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-20,1.97
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-21,1.93
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-22,1.83
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-23,1.73
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-24,1.63
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-25,1.60
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-26,1.57
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-27,1.53
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-28,1.50
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-29,1.43
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-30,1.40
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-01,1.37
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-02,1.33
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-03,1.30
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-04,1.27
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-05,1.23
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-06,1.17
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-07,1.10
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-08,1.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-09,1.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-10,1.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-11,1.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-12,1.07
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-13,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-14,1.20
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-15,1.20
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-16,1.20
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-17,1.17
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-18,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-19,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-20,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-21,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-22,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-23,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-24,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-25,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-26,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-27,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-28,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-29,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-30,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-31,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-01,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-02,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-03,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-04,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-05,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-06,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-07,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-08,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-09,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-10,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-11,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-12,1.10
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-13,1.07
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-14,1.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-15,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-16,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-17,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-18,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-19,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-20,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-21,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-22,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-23,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-24,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-25,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-26,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-27,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-28,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-29,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-30,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-01-31,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-01,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-02,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-03,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-04,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-05,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-06,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-07,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-08,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-09,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-10,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-11,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-12,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-13,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-14,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-15,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-16,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-17,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-18,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-19,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-20,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-21,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-22,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-23,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-24,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-25,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-26,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-27,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-02-28,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-01,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-02,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-03,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-04,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-05,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-06,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-07,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-08,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-09,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-10,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-11,1.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-12,1.13
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-13,1.27
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-14,1.40
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-15,1.53
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-16,1.67
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-17,1.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-18,1.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-19,1.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-20,1.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-21,1.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-22,1.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-23,1.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-24,1.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-25,1.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-26,1.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-27,1.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-28,1.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-29,1.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-30,1.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-31,1.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-01,1.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-02,1.90
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-03,2.00
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-04,2.10
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-05,2.20
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-06,2.30
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-07,2.40
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-08,2.50
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-09,2.60
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-10,2.70
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-11,2.67
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-12,2.63
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-13,2.60
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-14,2.57
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-15,2.53
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-16,2.40
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-17,2.40
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-18,2.43
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-19,2.47
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-20,2.50
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-21,2.53
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-22,2.57
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-23,2.60
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-24,2.63
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-25,2.67
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-26,2.67
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-27,2.67
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-28,2.67
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-29,2.67
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-30,2.67
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-01,2.67
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-02,2.57
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-03,2.47
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-04,2.37
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-05,2.27
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-06,2.17
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-07,2.17
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-08,2.17
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-09,2.17
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-10,2.17
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-11,2.17
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-12,2.17
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-13,2.07
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-14,1.97
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-15,1.87
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-16,1.90
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-17,1.93
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-18,1.93
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-19,1.93
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-20,1.90
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-21,1.87
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-22,1.83
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-23,1.80
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-24,1.77
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-25,1.73
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-26,1.73
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-27,1.73
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-28,1.83
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-29,1.93
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-30,2.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-31,2.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-06-01,2.03
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-06-02,2.03
